Engine rpm,Lub oil pressure,Fuel pressure,Coolant pressure,lub oil temp,Coolant temp,Engine Condition
1226,3.14085111,4.990008959,2.211889158,81.16242166,66.35578585,0
678,4.423914455,6.275702602,2.143596911,75.75011708,73.3526219,1
1128,4.153642787,7.75387574,2.931900924,75.36079709,66.44805211,0
620,2.157903477,5.764050422,1.821576051,83.24349586,91.18356497,0
669,2.939017511,6.655452016,1.362066623,77.2772477,70.76075018,1
1190,4.447540011,4.51768412,1.315619236,88.5020926,85.24771405,1
1378,4.44381736,6.286231522,2.960403211,79.56976492,71.00044215,0
581,5.043965343,5.46097096,1.467961201,76.35932878,77.09871092,1
460,2.800528267,3.502946725,2.616357133,76.75994023,80.28896453,1
620,4.803888799,17.86892133,3.342706854,76.84222206,74.38662347,0
976,4.785743537,14.50859584,2.10057663,76.06593297,77.38907822,1
630,4.345458164,4.895514348,3.420170243,82.20277796,73.69672444,1
599,2.483464494,6.303130294,3.183429099,81.67029909,81.31772668,1
500,2.567538163,5.767573666,1.780386018,77.08363334,75.62077616,1
861,2.431707422,11.11985991,2.160996905,76.36351054,76.64939628,0
376,4.110229918,3.998726709,3.106177666,74.21102782,76.22286963,1
578,2.592909036,5.766561087,1.88011779,74.72349704,81.67673258,1
587,2.183919445,1.890844971,1.564283642,87.75323793,74.57253067,0
1326,1.101977656,7.399766348,2.406374367,78.27808426,75.43739809,0
413,2.490913189,5.111478423,2.693905645,78.14223122,78.96691562,1
842,2.451881504,9.52922687,2.388280466,78.23144802,85.84979124,1
486,3.084427037,6.639648628,1.992475877,74.17441092,78.4604614,1
732,2.813934345,5.700690079,2.193666492,79.85118526,74.27489903,1
811,2.678211962,7.747243994,2.137228216,81.71150657,77.1448355,1
834,3.82098838,2.163521975,2.783681659,75.0129691,80.83821692,1
1156,3.898324115,4.304632774,3.026546337,78.00643657,82.77512611,0
407,2.434704478,5.243765577,2.115696587,76.99595855,82.63174729,1
1095,2.702396467,10.54119062,2.950198681,77.21633421,88.19026208,1
1203,4.412092438,6.61172164,1.683416747,76.11514373,79.87912544,1
658,2.770404267,4.97648189,1.443695235,75.28423019,74.76397615,1
912,4.591005627,5.76587528,2.768435008,75.9443756,85.64137184,0
383,2.307080884,12.14488152,2.800658469,85.63443008,80.67985844,1
775,2.594746118,7.77904045,1.857056044,75.04645877,69.93860079,1
517,5.043411223,7.930385743,1.419751472,76.81022819,78.30357228,1
630,5.460139356,6.912194172,0.958050044,77.10743742,79.17308083,1
689,3.074976031,13.19055226,4.040308186,76.79831853,73.71589926,1
785,2.344393691,1.947263978,1.603927383,76.21235864,73.71456049,0
661,2.442122139,7.807053422,1.204239926,78.09378628,78.36030342,1
725,3.877438799,5.780916572,1.862608484,77.24412736,91.93300447,0
890,3.495829728,4.627460976,2.183073066,75.74700942,75.09090473,1
1394,4.204395649,1.352745131,1.087758853,76.26052062,70.65170105,1
597,3.894484864,5.675891826,2.855697593,74.52232685,79.15311694,1
1272,2.487722975,6.201752963,2.193351857,73.84978132,84.73806416,0
545,2.381542415,9.830872149,2.292070041,75.2423194,73.54254934,0
560,2.042660093,5.01349931,1.665586957,74.38422146,86.69194756,0
644,3.291002294,13.45282158,1.808965018,77.2762659,74.30531705,0
554,3.160782721,7.494520527,3.529516178,77.46096749,65.24453625,0
685,5.430190344,5.439440106,2.841804047,77.96534893,90.40078641,0
704,2.19951719,4.743800316,1.576454401,77.37133171,86.8439445,1
625,4.125087043,6.959469817,1.84292018,74.20426838,78.19607022,1
830,5.213923201,7.40379261,1.255517429,76.52398007,73.93944351,1
971,3.292745929,2.740716289,2.889257153,78.80060714,79.93736915,0
857,3.742305246,6.523919013,5.405052212,77.32433546,74.49921591,0
522,2.648461826,5.816796074,3.157964313,76.14006428,81.68155967,1
382,3.604395447,5.636027384,3.069419076,76.18631502,80.03682512,1
521,2.826811289,7.056943341,2.418158245,75.58506168,80.33262745,1
1155,2.130776713,9.499359796,2.093369153,77.15371188,68.67142099,0
1246,3.485917157,7.180352594,2.079916881,75.44570813,87.19602523,1
1197,2.368663511,7.6896012,5.588820182,75.99156459,92.12494118,0
652,2.827242349,9.128965454,3.034325133,77.59292989,85.86454128,1
786,2.718334184,7.626409612,2.936232754,77.23312049,69.41378173,0
725,5.179235497,6.560283763,3.936678282,77.29821921,81.90395732,0
668,2.579780374,3.861215559,1.90274194,75.9814276,78.92308715,1
1178,3.745103887,5.809341248,2.160150344,76.06251625,80.16843037,1
810,3.146193962,4.763736674,1.963656067,78.16836118,77.7142597,0
1030,2.729886967,6.088228768,2.874577666,77.13647681,83.49603651,0
464,3.041034442,5.997240576,2.384263012,83.53446525,76.21902642,1
869,2.436524961,5.091019206,3.255829446,74.38083656,87.45201641,0
604,5.292655881,10.988485,1.456399621,84.77787215,84.53834619,1
773,2.122444506,5.811515566,1.529038367,77.81354364,79.16578699,1
539,2.85046313,8.62563078,2.104189466,73.87801774,81.97427107,1
773,4.369374961,6.720365399,1.613990331,89.12104917,87.45414745,1
889,4.178234461,5.695829935,2.308147953,74.82140597,80.03716227,0
1424,3.409877777,8.954140069,1.956755868,77.87995473,72.70984016,1
1002,5.045339909,7.399345925,2.166345255,77.46459168,81.96307388,1
393,3.996563546,6.380399148,2.158665648,76.41883939,74.93332182,1
490,4.159162361,2.613083533,2.678490197,75.75071446,74.96718832,1
377,4.531292243,4.751052086,1.52906439,75.79751223,74.02978466,1
471,3.533664026,6.511145873,2.94582461,75.61609336,76.9963353,1
553,2.043580155,5.04796544,2.399444776,75.37606787,78.58027175,1
791,1.830360626,4.680652354,1.71880848,88.65886328,67.45234488,0
915,4.160063555,12.77724615,1.649201437,81.50345128,84.4931961,1
766,2.260536841,6.849009297,2.313342186,75.4959529,86.67668917,0
850,2.880956692,5.456577415,2.752962009,79.94571004,88.68733618,0
1429,3.265105561,6.995912202,5.316528725,84.84575903,81.95892263,0
537,4.78274915,7.61995189,1.370143058,78.01698227,82.29911266,1
662,2.126854904,4.704842108,2.885734536,77.86680312,89.16932808,1
1265,4.800364981,4.29458787,0.87354583,76.97474561,69.27353297,0
806,2.270164393,6.227080559,1.330463362,74.67984036,82.96665828,0
871,4.528298265,4.772297837,2.41906592,77.50811269,76.04657088,1
816,3.189403861,5.364561399,1.687940103,75.24997362,72.77700701,1
1125,5.070414208,6.529312603,2.815227478,76.91980041,81.80374737,1
1003,3.804176565,10.27910909,6.858944313,75.50758014,85.11192375,1
846,2.61204011,5.31974308,4.641423364,76.07149158,80.25661025,0
1356,4.825147238,7.549311266,2.610673786,76.02658914,76.83777959,1
954,2.204315656,5.387525078,2.360221994,76.87023877,78.18106279,1
1033,2.310467297,11.60379665,2.492930831,76.93842328,70.76006509,1
1151,2.765279748,6.19754546,2.718159165,77.77965861,81.90321219,1
750,1.865464886,5.360332114,1.494261826,77.2662568,74.67370289,0
862,2.685323211,6.857393881,3.089514632,80.16301252,80.22199652,1
694,3.070249838,6.212149541,2.064005955,77.59891058,78.51914998,1
480,2.806491373,6.913741951,1.735515452,73.69021235,81.77604112,1
1429,2.157448086,6.779807968,1.905994343,87.20919748,82.94249281,0
628,2.539569229,6.837586614,1.829967369,75.75567542,64.67839151,1
1405,2.656383491,2.89637323,2.344584819,77.18702169,73.26861157,0
639,3.725922549,5.444932753,2.963230908,79.02205672,82.27303387,1
699,4.167212152,4.943407012,2.123005563,79.87516428,70.95766324,1
1071,3.679589141,14.92976306,1.785072466,86.8185182,71.92193376,1
546,3.858776443,6.43841203,1.597947568,76.88121418,79.30565369,0
675,4.427771277,6.095032129,1.675633536,78.50566016,80.49045913,1
496,2.719786755,6.717569665,1.30703537,75.96661914,66.5358543,1
1240,4.557669241,4.769485567,1.481278609,77.44117155,75.29450069,1
1183,3.946156021,6.502864709,2.881587255,76.30886475,75.16591511,1
948,2.473434699,9.889875931,2.441019446,76.39796196,88.96308684,1
844,1.05793588,3.259096332,1.692391547,83.33732974,69.49068187,1
1357,3.617452867,3.859839434,0.995249765,76.66634815,73.35195868,0
1196,2.890195351,5.231909334,1.992618501,80.65932274,84.13869817,0
777,3.702884257,6.426578781,2.307182246,76.45664098,80.63662322,1
603,3.091647095,5.632162809,2.651566736,76.19866393,75.04417796,1
638,3.191959235,8.920042832,1.688791097,75.88900191,74.20052942,1
917,3.620941298,5.986937394,2.661759061,75.37151409,78.85931807,1
1067,4.271277897,9.98910222,2.344524735,75.03939179,79.93032693,0
1438,3.821097788,7.721523444,3.023130165,75.56516291,71.92483686,0
597,3.870977845,8.084320862,0.798268571,78.32455534,68.8661643,0
739,3.812284517,2.763979925,2.600368234,76.41595159,82.36310653,1
681,2.854681145,6.836668529,2.863922065,77.47471791,84.40628436,1
669,3.819038261,7.458821791,1.976658972,77.12010724,78.77707866,1
993,2.159050873,6.488133114,1.125075943,83.08904733,79.60516344,1
511,1.8656168,6.886134323,5.631606049,76.88511495,81.61409066,0
640,2.547013748,3.870680509,2.414223105,78.01892705,74.30850967,0
712,3.689830896,7.646910151,2.011903606,84.88212632,79.77074298,1
877,3.68456834,8.409006593,2.433703153,79.66518575,66.05624032,1
1045,2.18369345,15.07301276,2.163690648,77.50540858,82.61259435,1
1104,2.464127478,9.301757006,1.918758413,79.77009037,81.58470071,1
622,3.131446576,7.397158081,2.489333967,75.58961557,71.78782561,1
719,2.363266294,10.2837474,2.760560994,76.58897321,72.01574471,1
740,2.365276326,5.841134362,1.635246864,78.09208054,87.11298784,1
970,4.474405433,4.268880965,2.530169065,77.40082166,83.01734637,1
874,3.056491379,7.546148927,5.728019131,84.938253,75.68535329,1
628,5.940123602,5.231079183,2.00057408,75.2395791,86.52740849,1
309,2.998872497,9.378140341,2.215401507,76.24294462,73.73436373,1
653,4.345529943,6.160082896,1.878802838,85.14396925,72.42792757,1
549,3.011029651,6.062969856,2.030580855,77.91743856,90.54905993,1
805,3.235801444,11.76667358,1.769592947,76.68654698,76.28472096,1
1069,4.227350501,5.815929788,2.015980398,77.51033156,85.85711913,1
784,2.643907604,3.261659075,1.873529786,75.08320607,78.33972349,1
854,4.791303099,7.658102663,1.765442852,77.82892675,79.98793239,1
599,4.30990379,5.285927134,2.184780838,78.23469362,85.27829366,1
898,4.019521379,6.802032918,2.356996074,78.53421776,77.43389937,0
759,2.479499744,5.442148259,1.91155967,75.71926,85.33306315,0
1167,3.753377894,9.535055539,2.442401975,74.43814004,73.89549303,1
861,2.286987787,2.701316089,1.700342488,73.40828108,75.84099593,0
718,3.737180521,5.773216552,2.678178437,75.17392459,65.79727422,1
724,2.577037046,6.443376736,2.394721964,75.14203333,73.00338647,1
668,2.746941768,7.756767295,1.423461306,81.3037897,78.12056601,1
838,1.879510307,5.814375718,1.953598783,76.63163396,82.38902654,1
820,2.626964872,7.128498826,1.87725671,72.63531052,72.3326544,1
568,4.604538357,6.559951035,2.722068866,75.96607646,84.41845673,0
648,1.929845223,7.745250072,1.627197865,81.28162848,90.57875638,1
794,2.622901507,5.564285686,2.075083359,75.5659365,83.23448461,0
1025,2.607971024,5.284808106,1.165587724,77.12428119,79.21547207,1
891,4.528021331,3.572741557,1.946306251,82.84262291,72.02084281,1
1280,3.418698934,7.508984426,1.569087474,79.93752093,85.19684305,1
839,4.74043642,7.080884655,1.3071345,77.55098687,70.4400071,1
1147,1.969247138,9.985865349,2.028840776,76.19003877,90.81816724,0
1326,3.793347937,9.637386974,1.476806938,76.52164061,82.89256893,1
704,1.826309324,7.46389145,2.552871034,80.38310788,74.36995954,1
489,2.602952182,5.176468362,2.080073592,80.5597585,74.30651442,1
1261,2.823763534,4.890316743,2.379099131,77.67858863,83.47547467,1
382,3.56273632,8.723508911,2.465623996,76.55782208,67.42636961,1
783,3.177479851,8.020671024,1.621727104,79.27561536,67.90712486,0
464,4.467241188,4.227091051,1.829969814,74.73994937,87.63807455,1
471,2.273041389,1.732374066,3.032399905,76.84999334,87.611261,1
610,4.426401008,3.664762213,1.920005726,77.70039573,70.94269831,1
729,3.70135369,7.875519808,1.698252532,77.88884354,85.01276838,1
1251,3.584184456,1.04136733,4.832814846,77.54527311,72.67294151,1
650,2.491081138,6.14438554,2.168357239,76.66198692,86.18572819,1
1378,2.80844805,6.069563914,1.638058372,75.20653797,70.4464103,0
1043,2.904623508,5.626507619,2.391603379,80.62740998,83.90583668,1
974,2.406434854,8.351376665,2.115063175,75.80758901,82.39839793,0
343,3.645697848,5.297467351,2.810773416,76.83974401,83.55073053,1
514,2.505150327,17.76136806,1.712985179,73.11022333,68.76267728,1
1137,4.152890319,9.123702073,2.973972625,75.82622389,84.28661877,1
822,2.299493057,5.512636685,1.519426726,75.99395714,81.12045088,0
723,3.205914674,2.78698813,2.51988455,76.500975,76.12832533,1
428,3.840086739,5.791012949,2.236527681,74.26889794,72.48321158,1
1408,3.263375068,6.983782173,3.267209563,85.41950068,84.57048845,0
1807,3.727537246,14.1404286,4.446768655,77.00818996,90.36922152,1
578,2.561981605,7.443513822,2.433970493,73.88109603,74.83607642,1
452,2.900880603,8.871212373,2.714009376,76.56167853,73.30901257,1
823,3.565052815,8.20204385,1.640554091,78.91973242,68.69212423,0
915,4.02233569,5.533840176,2.8982226,77.40464533,82.72275418,1
815,2.263811184,6.548497729,2.099971105,77.0978267,79.91542715,1
908,4.776496492,6.59741007,1.617758842,75.48507425,63.55244238,0
1097,4.153074015,4.625568721,2.971940134,77.02574237,78.84603869,0
1296,4.113971396,6.912401348,2.804133723,78.44885597,75.21912644,0
1099,4.207038774,4.321003164,1.715958409,83.11511514,81.48598973,0
665,1.789119309,4.884568043,1.976354951,75.21147939,74.83796029,1
1066,2.856419276,7.38454259,2.641889259,76.88845612,81.86626248,0
1086,3.542768643,8.753036689,2.802036318,77.56532871,72.20897924,0
599,4.892021554,7.230780439,1.669904084,75.12853184,80.43800149,1
591,3.102782712,6.756559331,1.891521725,75.85317874,74.91408949,1
974,3.385116416,11.44011751,2.466290985,77.0160132,83.03840029,0
796,4.359271431,4.277617371,2.8798862,76.66207295,72.74927327,1
718,1.941539614,5.08995982,3.701257345,77.99839599,78.54478089,0
688,1.96110515,7.795241331,2.2016523,77.31389976,69.62339626,0
656,2.549049966,5.773085682,1.728581196,76.0015054,74.62437938,0
581,4.081327267,7.947877226,3.141427925,83.91973165,76.58502171,1
637,2.707888742,2.826664821,1.800779117,83.49051174,76.77691719,1
763,3.544261271,4.713249743,1.322180167,77.21376154,90.19770637,0
452,4.275944462,2.867100376,1.82055558,81.56370195,83.93398676,1
1442,4.246808621,7.929052185,2.948972721,75.67294391,75.5009832,0
998,2.57590764,4.068460597,2.686543419,84.01964528,76.62009737,0
771,2.345177042,10.02652051,2.132004898,75.30007365,71.19122919,0
561,4.805260496,5.573357442,2.415332933,74.95434231,75.46787502,1
400,4.950955869,4.117546704,2.089593504,78.59436716,83.78615818,1
555,3.294595479,6.80818361,3.090518587,77.79290723,70.47755157,1
756,2.918155135,10.59431453,1.505825488,74.81570025,81.99455292,1
737,3.132660846,7.90140405,3.363080814,81.27212404,84.4744421,1
565,2.877404031,6.242546945,1.080457717,76.50529953,78.16967763,1
895,2.666639383,6.758215267,1.34545666,78.00411713,79.00069536,0
872,4.811943954,3.247426484,2.32034472,73.83117427,66.78102086,1
425,1.989641184,9.954673653,1.609102411,77.28177648,80.52187239,0
515,4.126271232,6.829178655,2.515842734,74.39638996,70.51546131,1
673,1.9361475,7.017467667,1.442004696,83.11082102,80.36204034,1
757,5.54215636,7.530198552,2.924863266,77.07679883,77.19716395,1
1346,2.419811058,4.920838586,2.519936602,77.27500739,75.70999036,0
678,3.523711723,5.65494601,2.928218175,86.63313573,79.25134945,1
554,2.356305313,7.498510599,3.331425825,75.49246884,77.7997457,1
583,4.296977261,5.705502318,2.458380942,76.79027055,75.00824327,1
936,3.314460108,4.677689198,0.853311889,77.71020641,66.77505307,1
906,3.12347478,4.836099786,1.96255992,86.66767916,71.67302021,0
553,3.419309052,8.018720975,2.574812324,75.585088,89.81473855,1
1144,2.74066841,6.742717684,4.495432702,74.9092153,79.12967536,1
662,2.307802891,7.193973661,3.094445021,74.78715171,82.56673392,1
476,4.951463129,5.526893908,2.762796729,75.34437521,82.3735973,1
632,4.414195206,4.205140646,1.507452382,77.05870624,71.62027123,1
950,3.212452222,7.26810345,3.023280649,76.39892661,88.0405993,1
1435,2.623801722,8.572543197,2.309843193,76.19896602,90.04585756,0
886,4.548256359,6.913051717,6.49184121,77.09318817,78.21613753,0
595,2.193474724,6.6870074,2.363755409,75.26063428,90.91322438,1
581,1.790812309,12.41727284,2.62725114,75.84530856,88.45685962,0
516,2.086523751,4.560966018,5.362472239,73.47803494,82.59214221,1
471,4.42414867,6.727536103,1.615233945,76.50204165,74.09295091,1
1246,1.898586842,6.231770636,2.882935454,85.66067604,81.78380891,0
737,2.230102536,5.284332196,2.787959368,76.95731559,69.07499218,0
628,2.797841464,5.295980094,2.986523695,73.07673346,83.44774008,1
623,2.757700117,9.944112494,0.164962362,76.14647689,83.12250684,1
359,3.815368811,5.783154761,3.001070139,75.62927289,76.51506033,1
385,3.569676449,6.776919197,3.466168768,76.0859113,80.0466679,1
1502,3.665411903,4.559112069,1.099310169,77.02054495,84.29548573,1
637,4.464580874,3.906916088,1.9562334,76.78144763,76.55889635,0
699,4.252697574,5.26755221,3.607222983,82.13561086,82.65091145,0
479,3.320425301,4.230741824,2.594540091,73.79533857,84.0460947,1
832,4.504728494,12.18262837,2.051239542,78.16933357,73.2619166,0
586,3.558887943,5.218662379,3.271067976,76.98348201,71.9368813,1
674,4.397314642,7.889572027,2.982720549,75.5581538,82.98429289,1
580,2.722559982,7.174837858,1.84888553,83.58795784,84.76763043,1
968,3.752912256,4.988215259,3.678730432,74.86616797,81.42745137,1
523,1.511865655,6.046909377,1.235807491,77.24107445,77.83806392,1
1002,2.530485734,4.744287271,3.360069818,77.8690277,73.19715123,0
518,4.689895991,10.47275763,2.512149139,86.52313285,78.24939468,1
653,2.510447176,6.248394419,1.725310357,75.46629958,76.68077153,0
1556,2.187095225,4.858166805,1.467259194,81.91453327,75.02293411,0
900,3.041490414,5.13260352,2.25333732,82.70292634,72.04348799,0
476,4.168776301,6.224702031,3.143250795,78.70727021,83.83666504,1
839,3.890235559,5.725585071,1.984227594,77.48795413,77.33258842,0
531,2.311120949,5.961368328,2.831200933,77.51840051,73.44799886,1
1036,5.575966317,4.540204773,0.433955236,78.50870365,82.05569896,0
648,3.754370896,5.900179036,4.363619797,76.15211837,69.40904722,0
921,5.386983674,7.957503122,1.569468096,77.3467627,66.95619771,1
749,2.264673097,7.837760337,2.893573559,86.66899109,81.09748335,1
975,2.851345612,3.436134987,1.413888889,81.85690884,89.61064854,0
652,2.135404033,4.624039928,2.21176694,78.39222339,81.35782539,0
671,4.996272488,5.197722576,1.738820795,76.79837525,84.25686452,0
696,2.709667933,7.373563149,1.706562913,82.61113577,77.23943871,1
689,2.441506273,9.308475785,1.080504064,79.5628642,73.24518703,0
1042,3.278344343,4.305423712,2.629825477,83.19138174,67.05472017,1
1079,3.492418211,10.39775997,3.16696811,76.9640624,78.35644296,0
869,3.905235219,5.31025725,0.784706166,78.41106851,78.79049062,1
401,1.887355884,11.54410979,3.452028266,88.41598077,93.77036777,1
724,3.648855434,5.722279861,2.145249853,75.39490237,75.36160611,0
915,1.738615826,4.655282127,2.628736252,75.85833087,80.4476199,0
882,2.049522202,6.551194747,1.237310974,81.67058321,83.41871863,1
797,3.207006017,7.136024307,2.741174693,75.81597161,81.47111373,1
442,2.990490827,4.492227257,1.068316152,74.50903868,65.78407281,1
482,4.770425097,13.66696372,3.033674688,76.45927347,69.76816631,1
703,2.116119752,17.68131547,1.294608712,77.47628387,72.42903853,1
969,4.217782063,8.745323797,1.389236081,74.5397769,78.60189273,0
1024,2.96589846,5.425383266,2.703365275,75.55213039,84.19148307,1
625,4.291203702,1.157236339,1.0685747,88.08988605,78.66428082,0
871,2.174385611,5.507008971,2.474138263,74.56921943,87.2129366,1
918,4.683521719,7.984722741,1.602496955,76.65713639,78.9664137,1
583,3.518860935,7.127208221,1.096530928,77.33396406,81.71236399,1
1187,0.407292829,2.650923641,2.831640721,76.4350653,76.75325979,0
971,2.443172674,7.763951918,3.152056656,73.836701,68.90748212,1
706,3.26884623,11.14085626,2.85117451,74.50584817,73.07764835,1
897,4.63710305,7.451282485,1.14779173,82.10300852,82.82596962,0
1149,3.941100555,4.289266718,3.199350176,77.36802153,77.97677359,0
974,2.763176309,10.87043181,2.817330659,77.01861494,80.24576031,1
718,2.661980102,7.780687656,6.15425531,87.32721455,74.01337491,0
627,4.978613694,7.071436241,2.140003807,75.15100496,85.3503656,0
1132,5.007241875,8.077144771,3.349161379,75.26730445,71.3568781,1
723,4.95885673,14.30077651,3.360051727,78.95368759,74.76056722,1
1162,2.730502575,5.852378055,2.455505078,78.63637739,73.03311378,0
642,4.485532059,9.837701654,3.243011636,76.49378323,69.87860023,1
471,2.530021373,3.791860559,2.842785764,76.85761685,73.92428444,0
521,1.858142176,3.826722686,1.338859515,77.54423351,95.85528339,1
526,3.823923492,6.72437969,1.126513662,74.73857282,82.75200428,1
613,2.38753828,4.623730473,2.186444538,76.11240328,81.89944837,0
1050,4.599127147,7.745833795,2.908269833,77.19074252,71.72843215,1
1122,2.347645146,11.41776436,1.870544274,74.78831471,73.72633897,1
568,3.162449682,6.200137387,1.97545269,78.17779982,82.94701607,0
496,2.119405436,6.3017274,2.069779651,75.67024275,89.76961314,1
1346,5.457317799,6.389844596,4.563759316,77.24904438,76.80510654,1
764,2.907092101,5.882375318,2.676546819,78.38431674,77.82893211,1
706,5.33145551,4.60139567,3.039931856,76.19627192,77.4937166,1
982,2.077454175,8.88644935,2.333658907,77.82905831,86.60087194,1
543,4.324418024,18.78629677,1.505037565,77.95483803,88.2619261,1
657,2.860353612,8.790214663,1.486143319,73.95705814,68.60425582,1
581,2.392303444,6.378779378,1.265366612,78.59764708,77.64705048,1
523,2.949061431,6.273911397,3.213270047,79.66769189,68.75059357,1
973,2.183900268,5.793053328,1.62232885,74.07021701,90.88778439,1
671,4.183711117,7.13686938,2.776893627,77.18754137,79.17833622,1
688,4.957770493,7.305653418,1.725912563,78.36335453,65.2163873,1
391,4.927514692,6.102575221,2.503747177,78.03260466,82.26158334,1
513,3.170217432,8.613168153,3.109022531,79.87431916,84.51024493,1
975,2.70948854,7.358303441,1.843751377,75.32305251,66.59620106,1
648,3.143074842,6.455446029,1.259156514,76.77350511,83.75044008,1
1056,4.276375288,8.988254734,2.274387163,83.72207976,78.43455465,1
836,0.148360827,5.62276907,1.631590964,73.83681057,74.78693442,1
819,3.044475755,1.764056057,3.171453967,77.52762871,83.43750854,0
688,2.664866378,6.116694466,2.412886938,75.08760257,68.7505599,1
706,3.563258855,6.090238238,1.273747021,78.23362709,90.76542891,1
861,4.247405459,4.386303283,2.33700575,85.90311555,82.91363435,0
647,3.202703005,4.658129585,6.095644534,82.62841909,66.32242994,0
537,3.409255003,11.83153346,2.252319639,74.30523004,78.29224675,1
657,4.242280945,6.383183273,3.469974191,76.12004478,88.198224,1
439,2.91839778,8.388894102,1.670809559,74.52998594,70.14318176,1
737,2.65500211,3.539253951,1.754619979,75.26079582,69.94197858,1
1019,2.476156634,6.316212523,1.462275311,77.85339864,80.19045751,0
738,3.75284889,6.793033014,2.120388632,76.84462123,87.73442333,1
738,2.29224319,5.835874272,1.541568485,84.37606952,76.81705896,0
839,2.721369438,15.65932035,2.012411617,74.88821275,83.09731822,0
519,4.011620282,8.666400256,2.543582027,77.2451249,65.82026672,1
535,2.43561856,4.133808226,3.633934219,75.72352615,70.85930406,1
525,4.433846559,9.229690993,2.729394755,77.37693238,80.74493718,1
868,4.848689596,7.976030594,1.695157668,78.01266465,87.99783666,1
753,2.227771555,4.457696858,1.936766403,76.53620243,71.53321136,0
933,4.659270836,9.26435905,2.037224806,77.72225503,78.36074486,0
608,5.556469501,6.092478029,2.304490523,79.99118157,64.70351055,1
667,3.279017829,5.889951215,3.010907533,76.29672116,74.81657925,1
1101,2.366374956,5.27096147,2.515313777,76.71641219,82.27765784,1
696,4.927499161,6.502544954,2.185123999,84.75554966,80.02094105,1
805,5.024510427,7.635230016,5.628685706,76.35085055,80.52682432,0
700,2.744567589,4.818124642,3.144156044,76.25581548,76.01601792,0
778,3.850831088,5.220785139,3.41673822,77.93548615,71.84358038,1
782,2.420554407,6.863727458,4.337481924,82.05956951,79.04791692,0
1149,3.907305252,4.234667755,2.074188818,85.84579504,85.19669772,0
537,5.06511561,5.87301628,4.546067545,84.90260686,67.76947733,0
527,3.929554032,6.647956808,1.109328171,75.27195264,76.55592339,1
909,1.934517494,10.25780171,3.062553813,86.95487421,70.66586979,0
760,3.515608397,4.574119936,1.998954889,75.85298084,83.31425868,1
733,4.397804383,7.884986696,1.43416829,77.06443943,70.0272306,1
1217,5.296605097,5.411911986,1.233378322,76.23388415,70.69439636,0
892,4.902490516,1.021022456,2.261607705,76.21198488,79.78775444,0
556,2.224514739,5.926193956,1.99358782,72.15126588,70.36676079,1
790,2.266310939,5.481657841,5.782505445,77.81099802,80.55661433,0
1183,2.831181453,9.12720553,3.02087578,74.28781992,72.84538527,0
859,2.982877818,10.49009466,1.861812172,76.02175292,78.77792016,1
574,2.857147005,12.44546266,2.494344066,82.57536335,81.13279733,1
921,5.411275017,6.562341436,2.850949083,82.85898952,86.49070566,0
737,4.525011259,5.341730917,3.061290862,81.03375937,74.87046754,0
787,3.471944779,6.329290998,3.734179778,75.17781244,74.07673867,1
816,3.778389874,12.06510091,1.336874016,87.97700677,69.42901767,0
793,2.092477551,8.575436632,1.610808912,80.33278801,79.79551766,1
442,2.596823783,2.534832399,1.829254733,75.45195062,77.29249336,1
759,2.539379268,5.713720226,2.168770205,75.11498103,75.59674508,1
590,2.714852043,2.746143538,1.081646623,84.98649517,79.01452686,1
493,5.042098777,4.213999826,0.553623672,78.3693357,69.01369942,1
609,3.562696678,7.415098927,1.703406332,77.68095932,76.62243096,1
1028,4.294797249,8.984203994,2.429853079,75.69392139,78.53467012,1
1173,4.906246548,5.457404337,1.766867519,84.29366309,82.85950367,1
697,2.559869557,6.18623977,2.762455295,75.42449749,75.56324105,1
453,2.243080106,5.85216023,2.755346152,77.17487119,86.16039817,1
2022,0.684500608,4.389600838,1.685321536,77.1197501,89.40415144,0
1150,3.498847791,4.03217485,3.17980952,82.30747616,75.14330163,0
645,3.492918502,4.56503938,2.907308337,76.55079476,88.59847689,1
519,4.046905998,5.247711831,2.268249156,76.67669031,72.71685944,1
555,3.775529123,5.821323712,1.823831571,74.42306593,70.43330932,1
842,2.51023108,5.20734192,1.137873651,76.52034707,80.40502026,1
1077,4.147730586,7.639341242,1.464019297,76.26829434,80.63517307,1
709,2.806818482,5.991776262,2.98355576,76.59748117,82.92638886,1
855,3.015968821,7.73405177,5.054031879,76.2794401,83.03457194,1
933,3.084703757,13.35109111,1.647799854,74.02706112,67.8573996,1
676,3.558208877,7.325706502,1.359231943,76.27671859,79.23303291,1
805,4.126548026,7.037687949,1.581362637,85.50506439,72.75752415,1
1232,3.517748283,7.309853995,2.538850794,75.55972943,76.30959873,0
901,4.422097762,6.412112656,1.774025248,76.61899012,80.60635642,0
478,2.041667243,4.046967245,1.900608551,76.12627567,82.06825428,1
770,2.2608448,9.425363301,1.539468586,75.7964359,77.40665153,1
1223,4.795753145,7.022433402,3.164658305,75.876653,91.11461104,1
631,2.643422211,7.300027029,1.427805582,75.19122779,85.94816557,1
464,1.920021163,6.444057588,3.182056373,75.49323471,73.1761046,1
415,2.218740642,5.126905764,3.441419266,83.57226903,79.37356412,1
1321,3.51371693,6.576911678,1.544345502,75.67332365,80.79477648,1
799,4.385149458,9.714822015,0.202117713,76.7639765,73.9874462,1
